2010;7;5;4;45;1.19;0.238;14.65;70.347;401.46;10.53;30.91;0;996.88;22.098;16.143;27.008;19.731;-86.01;311.32;381.61;-150.22;13.027;12.562;9.06;0.225;0.225;0.326;0.888;0.409;-14.735;0.25861;0.4101
2010;7;5;5;15;1.5;0.3;15.22;69.823;401.04;10.74;29.98;0;996.77;40.333;19.702;49.296;24.08;-68.94;312.84;385.59;-175.48;12.96;12.464;9.055;0.231;0.223;0.331;0.89;0.425;-2.3913;0.37534;-2.9563
2010;7;5;5;45;1.76;0.352;16.25;67.316;396.02;10.95;31.2;0;996.63;59.501;23.42;72.724;28.624;-31.28;315.18;391.69;-183.3;12.953;12.402;9.057;0.237;0.221;0.337;0.883;0.353;0.45557;0.54281;-5.2754
2010;7;5;6;15;1.81;0.362;17.11;66.258;390.86;11.3;32.64;0;996.53;82.751;26.585;101.14;32.493;11.76;318.03;397.64;-193.24;13.01;12.342;9.057;0.213;0.233;0.332;0.878;0.281;15.144;0.62758;-7.1996
2010;7;5;6;45;2.12;0.424;18.12;63.572;387.05;11.55;33.86;0;996.42;107.61;28.536;131.52;34.877;74.51;321.74;403.5;-184.42;13.073;12.284;9.055;0.217;0.222;0.323;0.875;0.226;71.499;1.4092;-7.7947
2010;7;5;7;15;2.14;0.428;19.06;60.063;383.84;11.49;35.51;0;996.28;132.96;30.437;162.5;37.201;126.42;325.29;409.47;-188.01;13.237;12.254;9.043;0.217;0.227;0.331;0.874;0.179;92.144;2.519;-6.9663
2010;7;5;7;45;2.14;0.428;19.75;57.795;382.73;11.5;36.89;0;996.18;157.76;32.404;192.81;39.605;188.94;328.58;414.6;-179.84;13.573;12.264;9.057;0.209;0.223;0.322;0.873;0.141;107.26;2.2548;-8.2275
2010;7;5;8;15;1.99;0.398;20.54;54.587;380.05;11.54;38.1;0;996.07;181.17;34.676;221.43;42.382;233.88;332.42;420.45;-186.64;13.687;12.258;9.035;0.212;0.222;0.325;0.872;0.109;157.26;3.8342;-11.35
2010;7;5;8;45;2.8;0.56;21.07;52.448;379.03;11.34;39.69;0;995.98;201.93;38.756;246.8;47.369;278.52;335.47;424.43;-192.3;13.85;12.304;9.053;0.21;0.234;0.328;0.872;0.079;161.42;3.1165;-11.145
2010;7;5;9;15;2.86;0.572;21.64;50.975;378.2;11.39;40.37;0;995.79;221.81;41.03;271.1;50.148;350.87;337.83;428.98;-164.86;14.06;12.33;9.04;0.212;0.222;0.324;0.872;0.056;207.88;3.466;-11.668
2010;7;5;9;45;3.5;0.7;22.04;47.454;378.51;10.97;40.75;0;995.68;242.95;39.319;296.94;48.056;379.98;339.39;432.94;-174.75;14.22;12.368;9.043;0.213;0.223;0.329;0.872;0.037;220.5;5.4409;-13.617
2010;7;5;10;15;3.36;0.672;22.62;44.674;378.3;10.62;41.42;0;995.51;259.68;40.178;317.39;49.106;422.82;341.17;437;-167.63;14.523;12.446;9.047;0.206;0.231;0.322;0.872;0.018;238.94;4.3867;-11.454
2010;7;5;10;45;3.36;0.672;22.98;43.294;378.39;10.51;42.67;0;995.34;272.98;42.286;333.64;51.682;480.76;342.26;441.51;-140.67;14.907;12.538;9.033;0.206;0.217;0.329;0.872;0;238.95;4.1125;-10.407
2010;7;5;11;15;3.2;0.64;23.15;43.233;378.71;10.43;43.19;0;995.15;280.77;43.994;343.17;53.771;538.13;344.41;444.14;-103.03;15.363;12.64;9.033;0.212;0.229;0.317;0.872;0;279.2;3.959;-11.549
2010;7;5;11;45;3.16;0.632;23.71;42.47;378.59;10.74;43.37;0;994.89;286.66;45.727;350.36;55.889;573.42;347.58;448.04;-83.89;15.653;12.748;9.04;0.208;0.222;0.319;0.872;0;289.09;4.9516;-11.182
2010;7;5;12;15;3.11;0.622;24.1;41.086;378.59;10.54;43.07;0;994.68;283.67;48.065;346.71;58.746;579.28;350.22;450.92;-76.44;16.207;12.854;9.037;0.204;0.215;0.32;0.872;0;278.46;5.0729;-9.3619
2010;7;5;12;45;3.57;0.714;24.5;37.609;378.67;9.82;44.9;0;994.52;275.25;48.772;336.41;59.611;547.14;349.76;452.37;-93.23;16.137;12.972;9.053;0.205;0.217;0.322;0.872;0;282.49;3.9847;-8.3981
2010;7;5;13;15;3.21;0.642;24.88;35.731;378.67;9.735;45.74;0;994.28;279.49;47.948;341.6;58.603;578.21;350.84;454.73;-71.22;16.433;13.064;9.05;0.222;0.214;0.317;0.872;0;262.75;3.6216;-9.1428
2010;7;5;13;45;3.06;0.612;25.21;35.158;378.66;9.65;46.33;0;994.06;278.47;41.311;340.35;50.492;595.22;353.3;457.26;-38.32;16.567;13.17;9.043;0.222;0.218;0.318;0.872;0;311.68;3.9382;-7.7235
2010;7;5;14;15;3.23;0.646;25.43;35.3;378.28;9.94;46.7;0;993.8;267.63;40.861;327.1;49.941;571.51;355.51;458.73;-39.76;16.677;13.262;9.033;0.21;0.219;0.321;0.872;0;281.77;4.3802;-8.8917
2010;7;5;14;45;2.93;0.586;25.86;34.481;378.23;9.99;47.76;0;993.68;251.8;41.238;307.75;50.402;565.54;357.61;460.58;-13.45;16.77;13.36;9.045;0.205;0.215;0.319;0.872;0;303.64;4.3595;-7.7034
2010;7;5;15;15;3.52;0.704;25.9;34.553;378.41;9.97;50.19;0;993.49;231.3;44.133;282.7;53.94;566.47;357.47;459.24;23.95;16.787;13.442;9.045;0.2;0.217;0.315;0.872;0;222.62;4.0089;-6.3222
2010;7;5;15;45;3.11;0.622;25.94;34.6;378.11;10;50.67;0;993.33;207.42;45.432;253.52;55.528;489.81;358.39;458.5;-6.24;17.107;13.506;9.045;0.224;0.216;0.314;0.872;0;267.22;4.6386;-6.8375
2010;7;5;16;15;3.18;0.636;25.84;35.856;377.37;10.36;51.76;0;993.23;188.87;43.595;230.84;53.283;445.57;359.3;456.44;-8.7;16.957;13.566;9.04;0.207;0.212;0.321;0.872;0;239.13;4.1143;-6.7374
2010;7;5;16;45;2.72;0.544;25.88;37.008;377.02;10.65;50.75;0;993.04;165.5;42.508;202.28;51.954;405.92;360.35;455.61;1.15;16.947;13.616;9.047;0.204;0.21;0.316;0.872;0;146.48;2.7327;-5.0695
2010;7;5;17;15;3.42;0.684;25.71;37.002;377.02;10.56;49.2;0;992.88;142.66;39.472;174.37;48.244;346.18;357.46;451.7;-5.76;16.847;13.638;9.037;0.214;0.214;0.317;0.872;0;164.87;3.2979;-5.193
2010;7;5;17;45;3.25;0.65;25.56;36.042;377.58;10.17;48.57;0;992.74;121.89;34.753;148.97;42.475;299.17;355.14;448.98;-1.36;16.69;13.654;9.043;0.201;0.218;0.314;0.872;0;135.26;3.5968;-5.1356
2010;7;5;18;15;3.35;0.67;25.39;32.877;378.76;9.26;48.19;0;992.69;78.147;31.212;95.513;38.148;262.61;351.06;446.32;61.41;16.553;13.658;9.05;0.208;0.215;0.319;0.874;0.175;84.605;3.6759;-4.2473
2010;7;5;18;45;2.76;0.552;25.11;34.006;378.81;9.4;48.03;0;992.67;79.584;28.168;97.27;34.428;183.66;346.64;443.35;-18.96;16.38;13.672;9.06;0.214;0.212;0.325;0.872;0.009;36.428;0.86854;-1.4839
2010;7;5;19;15;2.81;0.562;24.75;32.776;379.71;8.83;48.05;0;992.65;57.436;25.481;70.2;31.143;130.67;341.19;439.46;-21.87;16.22;13.656;9.063;0.202;0.215;0.317;0.872;0.031;15.449;2.1883;-1.5
2010;7;5;19;45;2.07;0.414;24.33;34.036;380.06;9.05;47.3;0;992.64;36.136;22.454;44.166;27.444;63.02;340.1;436.21;-41.58;16.09;13.656;9.078;0.207;0.217;0.315;0.872;0.074;-18.927;1.363;-0.67586
2010;7;5;20;15;2.12;0.424;23.81;36.583;380.35;9.45;48.32;0;992.62;18.253;18.071;22.309;22.087;8.37;340.15;432.23;-53.93;15.927;13.64;9.098;0.21;0.214;0.323;0.872;0.098;-55.77;1.0735;1.8864
2010;7;5;20;45;1.62;0.324;22.97;39.279;381.78;9.74;47.5;0;992.64;4.634;12.727;5.663;15.556;-37.09;341.18;426.31;-66.99;15.737;13.626;9.105;0.225;0.221;0.316;0.873;0.121;-51.111;0.58466;4.4705
2010;7;5;21;15;1.42;0.284;21.78;42.649;383.55;9.99;44.82;0;992.64;0.961;6.401;1.174;7.824;-57.81;342.66;418.78;-70.91;15.533;13.59;9.12;0.204;0.213;0.311;0.873;0.145;-25.229;0.24861;5.6067
2010;7;5;21;45;1.7;0.34;20.8;46.871;386.48;10.37;43.6;0;992.67;0.548;2.049;0.669;2.504;-58.56;342.89;413.68;-63.67;15.317;13.552;9.135;0.213;0.212;0.315;0.873;0.168;-40.753;0.37177;6.244
2010;7;5;22;15;1.59;0.318;20.27;50.115;387.35;10.76;43.32;0;992.79;0.188;0.752;0.23;0.92;-58.23;343.28;410.45;-60.46;15.107;13.504;9.15;0.221;0.253;0.313;0.874;0.192;-22.988;0.06793;6.499
2010;7;5;22;45;1.62;0.324;19.75;53.217;387.96;11.02;42.43;0;992.88;0.066;0.263;0.08;0.321;-52.41;343.58;406.73;-53.28;14.903;13.448;9.155;0.217;0.231;0.322;0.875;0.215;-19.217;0.10924;6.4802
2010;7;5;23;15;1.89;0.378;19.12;57.06;390.7;11.37;43.88;0;992.95;0;0;0;0;-55.2;342.64;404.24;-55.15;14.727;13.396;9.178;0.216;0.217;0.317;0.876;0.239;-23.068;0.0798;6.3971
2010;7;5;23;45;1.65;0.33;18.87;60.191;391.9;11.8;44.92;0;992.99;0;0;0;0;-58.08;342.53;403.71;-58.02;14.547;13.326;9.175;0.216;0.222;0.32;0.877;0.262;-34.364;-0.00918;5.7265
